year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
"2003","INDONESIA","ID","BONE BOLANGO","ID-7504","GORONTALO","ID-75","74.9534117647058"
"2003","INDONESIA","ID","BOVEN DIGOEL","ID-9413","PAPUA","ID-94","3409.9365882349"
"2003","INDONESIA","ID","BOYOLALI","ID-3309","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","BREBES","ID-3329","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","BULELENG","ID-5108","BALI","ID-51","0"
"2003","INDONESIA","ID","BULUKUMBA","ID-7302","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","BULUNGAN","ID-6502","KALIMANTAN UTARA","ID-65","3014.2111764706"
"2003","INDONESIA","ID","BUNGO","ID-1509","JAMBI","ID-15","192.879882352944"
"2003","INDONESIA","ID","BUOL","ID-7207","SULAWESI TENGAH","ID-72","747.518823529419"
"2003","INDONESIA","ID","BURU","ID-8104","MALUKU","ID-81","504.532588235302"
"2003","INDONESIA","ID","BURU SELATAN","ID-8109","MALUKU","ID-81","0"
"2003","INDONESIA","ID","BUTON","ID-7401","SULAWESI TENGGARA","ID-74","358.286470588241"
"2003","INDONESIA","ID","BUTON SELATAN","ID-7415","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","BUTON TENGAH","ID-7414","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","BUTON UTARA","ID-7409","SULAWESI TENGGARA","ID-74","121.41"
"2003","INDONESIA","ID","CIAMIS","ID-3207","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","CIANJUR","ID-3203","JAWA BARAT","ID-32","48.24"
"2003","INDONESIA","ID","CILACAP","ID-3301","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","CILEGON (KOTA)","ID-3672","BANTEN","ID-36","0"
"2003","INDONESIA","ID","CIREBON","ID-3209","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","CIREBON (KOTA)","ID-3274","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","DAIRI","ID-1210","SUMATERA UTARA","ID-12","64.8882352941176"
"2003","INDONESIA","ID","DEIYAI","ID-9436","PAPUA","ID-94","0.0822352941176471"
"2003","INDONESIA","ID","DELI SERDANG","ID-1212","SUMATERA UTARA","ID-12","1.67082352941176"
"2003","INDONESIA","ID","DEMAK","ID-3321","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","DENPASAR (KOTA)","ID-5171","BALI","ID-51","0"
"2003","INDONESIA","ID","DEPOK (KOTA)","ID-3276","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","DHARMASRAYA","ID-1311","SUMATERA BARAT","ID-13","459.56082352942"
"2003","INDONESIA","ID","DOGIYAI","ID-9434","PAPUA","ID-94","3.15"
"2003","INDONESIA","ID","DOMPU","ID-5205","NUSA TENGGARA BARAT","ID-52","156.50823529412"
"2003","INDONESIA","ID","DONGGALA","ID-7205","SULAWESI TENGAH","ID-72","1166.90364705884"
"2003","INDONESIA","ID","DUMAI (KOTA)","ID-1473","RIAU","ID-14","666.574588235276"
"2003","INDONESIA","ID","EMPAT LAWANG","ID-1611","SUMATERA SELATAN","ID-16","109.556823529414"
"2003","INDONESIA","ID","ENDE","ID-5311","NUSA TENGGARA TIMUR","ID-53","12.87"
"2003","INDONESIA","ID","ENREKANG","ID-7316","SULAWESI SELATAN","ID-73","4.95"
"2003","INDONESIA","ID","FAKFAK","ID-9101","PAPUA BARAT","ID-91","2306.42011764706"
"2003","INDONESIA","ID","FLORES TIMUR","ID-5309","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","GARUT","ID-3205","JAWA BARAT","ID-32","43.9609411764706"
"2003","INDONESIA","ID","GAYO LUES","ID-1113","ACEH","ID-11","86.0724705882359"
"2003","INDONESIA","ID","GIANYAR","ID-5104","BALI","ID-51","0"
"2003","INDONESIA","ID","GORONTALO","ID-7502","GORONTALO","ID-75","643.543058823538"
"2003","INDONESIA","ID","GORONTALO (KOTA)","ID-7571","GORONTALO","ID-75","0"
"2003","INDONESIA","ID","GORONTALO UTARA","ID-7505","GORONTALO","ID-75","5.22"
"2003","INDONESIA","ID","GOWA","ID-7306","SULAWESI SELATAN","ID-73","37.6383529411765"
"2003","INDONESIA","ID","GRESIK","ID-3525","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","GROBOGAN","ID-3315","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","GUNUNG KIDUL","ID-3403","D I YOGYAKARTA","ID-34","0"
"2003","INDONESIA","ID","GUNUNG MAS","ID-6211","KALIMANTAN TENGAH","ID-62","442.400470588239"
"2003","INDONESIA","ID","GUNUNG SITOLI (KOTA)","ID-1278","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","HALMAHERA BARAT","ID-8201","MALUKU UTARA","ID-82","228.665647058824"
"2003","INDONESIA","ID","HALMAHERA SELATAN","ID-8204","MALUKU UTARA","ID-82","1420.87552941175"
"2003","INDONESIA","ID","HALMAHERA TENGAH","ID-8202","MALUKU UTARA","ID-82","2567.19423529338"
"2003","INDONESIA","ID","HALMAHERA TIMUR","ID-8206","MALUKU UTARA","ID-82","965.935764705904"
"2003","INDONESIA","ID","HALMAHERA UTARA","ID-8205","MALUKU UTARA","ID-82","8.82"
"2003","INDONESIA","ID","HULU SUNGAI SELATAN","ID-6306","KALIMANTAN SELATAN","ID-63","0"
"2003","INDONESIA","ID","HULU SUNGAI TENGAH","ID-6307","KALIMANTAN SELATAN","ID-63","2.25"
"2003","INDONESIA","ID","HULU SUNGAI UTARA","ID-6308","KALIMANTAN SELATAN","ID-63","0"
"2003","INDONESIA","ID","HUMBANG HASUNDUTAN","ID-1215","SUMATERA UTARA","ID-12","14.9107058823529"
"2003","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","2522.71764705877"
"2003","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","6550.68952941124"
"2003","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","4.05"
"2003","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","0"
"2003","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","2044.50211764706"
"2003","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","59.956588235295"
"2003","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","60.096"
"2003","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","124.731882352941"
"2003","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","18.99"
"2003","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","27.18"
"2003","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","2417.85317647064"
"2003","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","3254.93011764718"
"2003","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","29777.9354117641"
"2003","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","1388.26270588237"
"2003","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","0"
"2003","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","4.95"
"2003","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","13.77"
"2003","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","10787.8270588241"
"2003","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","28.53"
"2003","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","248.257764705884"
"2003","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","3.66705882352941"
"2003","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","253.879764705883"
"2003","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","0"
"2003","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2003","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","34.83"
"2003","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","476.278941176476"
"2003","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","430.016470588222"
"2003","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","0"
"2003","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","83.4434117647059"
"2003","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","0"
"2003","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","29.61"
"2003","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","205.110000000006"
"2003","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","2579.67000000004"
"2003","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","0"
"2003","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","2149.5790588236"
"2003","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","14.2616470588235"
"2003","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","716.57188235296"
"2003","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","1000.87870588237"
"2003","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","105.39"
"2003","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","1231.32317647055"
"2003","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","116.856352941177"
"2003","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","1983.02894117649"
"2003","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","4585.39447058818"
"2003","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","16819.4865882419"
"2003","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","2886.32152941182"
"2003","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","498.090705882359"
"2003","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2003","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","1047.95894117648"
"2003","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","408.409411764713"
"2003","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","752.808000000006"
"2003","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","699.859411764717"
"2003","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","660.839647058811"
"2003","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","1.75235294117647"
"2003","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","72.8717647058823"
"2003","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","185.806588235297"
"2003","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","332.94635294118"
"2003","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","1.44"
"2003","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","1.35"
"2003","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","115.740000000001"
"2003","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","3.36705882352941"
"2003","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","703.451647058834"
"2003","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","3.19482352941176"
"2003","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","0"
"2003","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","1.17811764705882"
"2003","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","0"
"2003","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","6.3695294117647"
"2003","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","0"
"2003","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","454.420235294126"
"2003","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","197.907176470591"
"2003","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","5.31"
"2003","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","45.09"
"2003","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","3.42"
"2003","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","3.6"
"2003","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","239.764941176472"
"2003","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","343.459058823533"
"2003","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","1415.28388235291"
"2003","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","129.539647058823"
"2003","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","132.686823529412"
"2003","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","38.79"
"2003","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","861.886588235301"
"2003","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","2.34"
"2003","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","271.257529411765"
"2003","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","1.17"
"2003","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","235.979647058826"
"2003","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","465.386470588245"
"2003","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","324.539294117651"
"2003","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","1.53"
"2003","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","473.023764705893"
"2003","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","295.238823529411"
"2003","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","283.196117647065"
"2003","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","3051.94976470585"
"2003","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","18.18"
"2003","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","18.27"
"2003","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","8.09929411764705"
"2003","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","843.588000000011"
"2003","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","107.614588235295"
"2003","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","217.628823529412"
"2003","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","1.44"
"2003","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","10.71"
"2003","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","313.677882352942"
"2003","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","90.4002352941187"
"2003","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","817.173529411776"
"2003","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","1441.64364705881"
"2003","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","1812.84599999982"
"2003","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","33.66"
"2003","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","44.298"
"2003","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","15.5696470588235"
"2003","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","2.07"
"2003","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","233.460000000003"
"2003","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","1190.68023529414"
"2003","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","142.008705882353"
"2003","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","100.69305882353"
"2003","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","2975.33223529392"
"2003","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","291.431647058829"
"2003","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","206.636117647059"
"2003","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","589.66235294118"
"2003","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","16.2"
"2003","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","61.5875294117646"
"2003","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","695.671764705893"
"2003","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","70.8102352941177"
"2003","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2003","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","22.199294117647"
"2003","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","1.26"
"2003","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","9.27"
"2003","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","10.7989411764706"
"2003","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","3.78"
"2003","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","4963.49258823486"
"2003","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","76.050000000001"
"2003","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","244.350000000002"
"2003","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","432.625764705891"
"2003","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","1.53"
"2003","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","PADANG LAWAS","ID-1221","SUMATERA UTARA","ID-12","1129.58258823521"
"2003","INDONESIA","ID","PADANG LAWAS UTARA","ID-1220","SUMATERA UTARA","ID-12","5390.98164705766"
"2003","INDONESIA","ID","PADANG PARIAMAN","ID-1306","SUMATERA BARAT","ID-13","7.78729411764705"
"2003","INDONESIA","ID","PADANG SIDEMPUAN (KOTA)","ID-1277","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","PAKPAK BHARAT","ID-1216","SUMATERA UTARA","ID-12","3.24"
"2003","INDONESIA","ID","PALANGKA RAYA (KOTA)","ID-6271","KALIMANTAN TENGAH","ID-62","13.68"
"2003","INDONESIA","ID","PALEMBANG (KOTA)","ID-1671","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","PALOPO (KOTA)","ID-7373","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","PALU (KOTA)","ID-7271","SULAWESI TENGAH","ID-72","0"
"2003","INDONESIA","ID","PAMEKASAN","ID-3528","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PANDEGLANG","ID-3601","BANTEN","ID-36","4.77"
"2003","INDONESIA","ID","PANGANDARAN","ID-3218","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","PANGKAJENE KEPULAUAN","ID-7309","SULAWESI SELATAN","ID-73","4.23"
"2003","INDONESIA","ID","PANGKAL PINANG (KOTA)","ID-1971","KEP. BANGKA BELITUNG","ID-19","0"
"2003","INDONESIA","ID","PANIAI","ID-9410","PAPUA","ID-94","108.629294117647"
"2003","INDONESIA","ID","PARIAMAN (KOTA)","ID-1377","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","PARIGI MOUTONG","ID-7208","SULAWESI TENGAH","ID-72","107.28"
"2003","INDONESIA","ID","PASAMAN","ID-1309","SUMATERA BARAT","ID-13","65.1825882352941"
"2003","INDONESIA","ID","PASAMAN BARAT","ID-1312","SUMATERA BARAT","ID-13","84.528352941177"
"2003","INDONESIA","ID","PASER","ID-6401","KALIMANTAN TIMUR","ID-64","892.956000000005"
"2003","INDONESIA","ID","PASURUAN","ID-3514","JAWA TIMUR","ID-35","1.71"
"2003","INDONESIA","ID","PASURUAN (KOTA)","ID-3575","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PATI","ID-3318","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEGUNUNGAN ARFAK","ID-9112","PAPUA BARAT","ID-91","5.49"
"2003","INDONESIA","ID","PEGUNUNGAN BINTANG","ID-9417","PAPUA","ID-94","563.879647058833"
"2003","INDONESIA","ID","PEKALONGAN","ID-3326","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEKANBARU (KOTA)","ID-1471","RIAU","ID-14","0"
"2003","INDONESIA","ID","PELALAWAN","ID-1404","RIAU","ID-14","1817.59517647055"
"2003","INDONESIA","ID","PEMALANG","ID-3327","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEMATANG SIANTAR (KOTA)","ID-1273","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","PENAJAM PASER UTARA","ID-6409","KALIMANTAN TIMUR","ID-64","184.543411764708"
"2003","INDONESIA","ID","PENUKAL ABAB LEMATANG ILIR","ID-1612","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","PESAWARAN","ID-1809","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","PESISIR BARAT","ID-1813","LAMPUNG","ID-18","1.17"
"2003","INDONESIA","ID","PESISIR SELATAN","ID-1302","SUMATERA BARAT","ID-13","1870.24129411753"
"2003","INDONESIA","ID","PIDIE","ID-1109","ACEH","ID-11","35.3964705882353"
"2003","INDONESIA","ID","PIDIE JAYA","ID-1118","ACEH","ID-11","0"
"2003","INDONESIA","ID","PINRANG","ID-7315","SULAWESI SELATAN","ID-73","13.59"
